StartTime,1372101852994
0 
1 
2 
3 
4 
5 
6 
7 
8 
9 
10 
11 
12  [0]:9c [1]:Qc [2]:9s [3]:4s [4]:Kh [5]:Ad [6]:2s
13  [0]:Jh [1]:3s [2]:7s [3]:Ah [4]:Qh [5]:6d [6]:Kc
14  [0]:8s [1]:5c [2]:3d [3]:7d [4]:Qd [5]:8d [6]:Ac
15  [0]:4d [1]:3c [2]:6c [3]:Jc [4]:10c [5]:Js [6]:5d
16  [0]:Kd [1]:5s [2]:Jd [3]:10d [4]:4h [5]:7h
17  [0]:6s [1]:As [2]:4c [3]:9d [4]:2c [5]:2h
18  [0]:5h [1]:10s [2]:8c [3]:Qs [4]:7c [5]:8h
19  [0]:Ks [1]:6h [2]:2d [3]:3h [4]:9h [5]:10h

CardMove,14,9,1372101853092,Valid
MouseMove,218,0,1372101856164
MouseMove,225,0,1372101856172
MouseMove,230,1,1372101856180
MouseMove,233,1,1372101856188
MouseMove,234,2,1372101856195
MouseMove,235,3,1372101856203
MouseMove,236,4,1372101856211
MouseMove,237,5,1372101856219
MouseMove,237,7,1372101856227
MouseMove,237,8,1372101856235
MouseMove,237,9,1372101856244
MouseMove,238,12,1372101856252
MouseMove,238,14,1372101856259
MouseMove,238,16,1372101856275
MouseMove,239,16,1372101856283
MouseMove,239,17,1372101856299
MouseMove,238,17,1372101856428
MouseMove,236,16,1372101856436
MouseMove,234,15,1372101856452
MouseMove,233,15,1372101856460
MouseMove,232,15,1372101856468
MouseMove,231,15,1372101856475
MouseMove,230,16,1372101856491
MouseMove,229,16,1372101856500
MouseMove,228,19,1372101856507
MouseMove,227,21,1372101856523
MouseMove,226,24,1372101856531
MouseMove,226,27,1372101856539
MouseMove,225,30,1372101856547
MouseMove,224,33,1372101856555
MouseMove,223,39,1372101856563
MouseMove,223,43,1372101856571
MouseMove,223,47,1372101856579
MouseMove,223,54,1372101856587
MouseMove,223,58,1372101856596
MouseMove,223,64,1372101856603
MouseMove,223,71,1372101856611
MouseMove,223,77,1372101856620
MouseMove,223,82,1372101856628
MouseMove,224,88,1372101856636
MouseMove,224,94,1372101856644
MouseMove,225,101,1372101856652
MouseMove,226,109,1372101856660
MouseMove,229,119,1372101856668
MouseMove,233,127,1372101856676
MouseMove,234,136,1372101856684
MouseMove,238,143,1372101856692
MouseMove,240,149,1372101856700
MouseMove,241,156,1372101856707
MouseMove,244,163,1372101856716
MouseMove,247,168,1372101856724
MouseMove,248,171,1372101856732
MouseMove,249,176,1372101856740
MouseMove,251,181,1372101856748
MouseMove,253,183,1372101856755
MouseMove,254,187,1372101856763
MouseMove,255,190,1372101856771
MouseMove,256,192,1372101856780
MouseMove,256,193,1372101856787
MouseMove,257,195,1372101856796
MouseMove,257,198,1372101856804
MouseMove,257,200,1372101856820
MouseMove,257,202,1372101856828
MouseMove,257,204,1372101856836
MouseMove,257,206,1372101856843
MouseMove,257,208,1372101856851
MouseMove,258,209,1372101856859
MouseMove,258,212,1372101856868
MouseMove,258,214,1372101856876
MouseMove,258,217,1372101856883
MouseMove,258,218,1372101856891
MouseMove,258,221,1372101856899
MouseMove,258,223,1372101856907
MouseMove,258,227,1372101856915
MouseMove,258,231,1372101856923
MouseMove,258,234,1372101856931
MouseMove,258,238,1372101856940
MouseMove,258,241,1372101856947
MouseMove,258,246,1372101856956
MouseMove,258,249,1372101856964
MouseMove,257,253,1372101856972
MouseMove,253,258,1372101856980
MouseMove,251,262,1372101856988
MouseMove,247,265,1372101856996
MouseMove,243,269,1372101857004
MouseMove,240,272,1372101857012
MouseMove,235,276,1372101857020
MouseMove,232,277,1372101857028
MouseMove,227,278,1372101857036
MouseMove,222,280,1372101857044
MouseMove,218,280,1372101857052
MouseMove,211,281,1372101857060
MouseMove,206,281,1372101857067
MouseMove,197,282,1372101857076
MouseMove,188,282,1372101857084
MouseMove,178,282,1372101857091
MouseMove,167,283,1372101857100
MouseMove,155,285,1372101857108
MouseMove,143,285,1372101857115
MouseMove,132,287,1372101857124
MouseMove,120,290,1372101857131
MouseMove,111,291,1372101857140
MouseMove,105,292,1372101857148
MouseMove,102,292,1372101857156
MouseMove,99,292,1372101857165
MouseMove,97,292,1372101857171
MouseMove,95,292,1372101857179
MouseMove,94,292,1372101857187
MouseMove,93,293,1372101857195
MouseMove,92,293,1372101857227
MouseMove,91,293,1372101857251
MouseMove,90,293,1372101857259
MouseMove,89,293,1372101857275
MouseMove,88,293,1372101857291
MouseMove,87,294,1372101857299
MouseMove,86,294,1372101857307
MouseMove,85,295,1372101857316
MouseMove,84,295,1372101857332
MouseMove,84,296,1372101857356
MouseMove,83,297,1372101857388
MouseMove,83,299,1372101857404
MouseMove,83,301,1372101857419
MouseMove,85,303,1372101857436
MouseMove,87,305,1372101857444
MouseMove,88,305,1372101857452
MouseMove,91,307,1372101857460
MouseMove,94,309,1372101857468
MouseMove,97,310,1372101857476
MouseMove,100,311,1372101857484
MouseMove,103,313,1372101857492
MouseMove,107,313,1372101857500
MouseMove,112,315,1372101857508
MouseMove,115,315,1372101857516
MouseMove,119,316,1372101857523
MouseMove,124,317,1372101857531
MouseMove,127,317,1372101857539
MouseMove,131,317,1372101857551
MouseMove,135,317,1372101857555
MouseMove,138,317,1372101857563
MouseMove,140,317,1372101857571
MouseMove,143,317,1372101857579
MouseMove,146,316,1372101857588
MouseMove,149,315,1372101857596
MouseMove,151,313,1372101857604
MouseMove,156,313,1372101857619
MouseMove,157,311,1372101857628
MouseMove,160,310,1372101857636
MouseMove,162,307,1372101857643
MouseMove,163,307,1372101857651
MouseMove,166,305,1372101857659
MouseMove,167,304,1372101857667
MouseMove,167,303,1372101857675
MouseMove,168,302,1372101857684
MouseMove,170,302,1372101857692
MouseMove,171,300,1372101857699
MouseMove,172,300,1372101857707
MouseMove,173,298,1372101857716
MouseMove,174,298,1372101857723
MouseMove,176,297,1372101857740
MouseMove,176,296,1372101857747
MouseMove,176,295,1372101857788
MouseMove,176,294,1372101857844
MouseMove,172,293,1372101857852
MouseMove,170,293,1372101857860
MouseMove,167,292,1372101857868
MouseMove,165,292,1372101857878
MouseMove,162,292,1372101857884
MouseMove,156,291,1372101857893
MouseMove,152,291,1372101857900
MouseMove,149,291,1372101857908
MouseMove,143,290,1372101857916
MouseMove,138,290,1372101857924
MouseMove,134,290,1372101857932
MouseMove,131,290,1372101857939
MouseMove,126,289,1372101857947
MouseMove,122,288,1372101857955
MouseMove,119,287,1372101857971
MouseMove,117,287,1372101857980
MouseMove,114,287,1372101857987
MouseMove,113,287,1372101857996
MouseMove,112,287,1372101858003
MouseMove,110,287,1372101858012
MouseMove,109,287,1372101858027
MouseMove,108,287,1372101858035
MouseMove,106,286,1372101858043
MouseMove,105,286,1372101858052
MouseMove,104,286,1372101858060
MouseMove,102,286,1372101858068
MouseMove,100,286,1372101858076
MouseMove,98,286,1372101858091
MouseMove,96,286,1372101858100
MouseMove,95,286,1372101858108
MouseMove,94,286,1372101858116
MouseMove,93,286,1372101858124
MouseMove,91,286,1372101858140
MouseMove,90,286,1372101858148
MouseMove,88,286,1372101858164
MouseMove,87,286,1372101858180
MouseMove,86,286,1372101858188
MouseMove,85,286,1372101858204
MouseMove,84,286,1372101858212
MouseMove,83,286,1372101858220
MouseMove,82,286,1372101858228
MouseMove,80,286,1372101858252
MouseMove,78,286,1372101858276
MouseMove,77,286,1372101858308
MouseMove,76,286,1372101858324
MouseMove,75,286,1372101858332
MouseMove,74,286,1372101858348
MouseMove,72,286,1372101858388
MouseMove,71,286,1372101858405
MouseMove,70,286,1372101858412
MouseMove,69,286,1372101858428
MouseMove,68,286,1372101858444
MouseMove,66,286,1372101858452
MouseMove,65,286,1372101858468
MouseMove,63,286,1372101858492
MouseMove,62,286,1372101858515
MouseMove,60,286,1372101858535
MouseMove,57,286,1372101858540
MouseMove,56,286,1372101858548
MouseMove,54,286,1372101858556
MouseMove,53,286,1372101858563
MouseMove,52,286,1372101858572
MouseMove,51,286,1372101858580
MouseMove,50,286,1372101858603
MouseMove,52,286,1372101860075
MouseMove,53,286,1372101860091
MouseMove,54,286,1372101860108
MouseMove,55,286,1372101860116
MouseMove,56,286,1372101860140
MouseMove,57,286,1372101860163
MouseMove,56,286,1372101860428
MouseMove,55,286,1372101860436
MouseMove,54,286,1372101860483
MouseMove,53,286,1372101860515
MouseMove,52,286,1372101860531
MouseMove,51,286,1372101860547
MouseMove,51,285,1372101862171
MouseMove,53,285,1372101862699
MouseMove,56,283,1372101862707
MouseMove,57,283,1372101862715
MouseMove,59,282,1372101862723
MouseMove,61,280,1372101862731
MouseMove,62,280,1372101862739
MouseMove,64,280,1372101862747
MouseMove,65,279,1372101862755
MouseMove,66,279,1372101862763
MouseMove,66,274,1372101862955
MouseMove,65,273,1372101862963
MouseMove,64,272,1372101862971
MouseMove,63,272,1372101862987
MouseMove,63,271,1372101862995
MouseMove,62,271,1372101863347
MouseMove,61,271,1372101863427
MouseMove,59,271,1372101863443
MouseMove,58,271,1372101863460
MouseMove,57,271,1372101863478
MouseMove,56,271,1372101863483
MouseMove,54,271,1372101863507
MouseMove,53,271,1372101863531
MouseMove,51,271,1372101863555
MouseMove,50,271,1372101863563
MouseMove,49,271,1372101863587
MouseMove,48,271,1372101863595
MouseMove,47,271,1372101863603
MouseMove,46,271,1372101863627
MouseMove,45,272,1372101863635
MouseDown,45,272,1372101863780,canvas0
MouseUp,45,270,1372101863852
MouseMove,47,264,1372101863868
MouseMove,52,251,1372101863876
MouseMove,62,230,1372101863884
MouseMove,67,208,1372101863893
MouseMove,71,192,1372101863901
MouseMove,73,178,1372101863908
MouseMove,77,167,1372101863917
MouseMove,79,159,1372101863925
MouseMove,81,154,1372101863933
MouseMove,82,149,1372101863941
MouseMove,82,144,1372101863949
MouseMove,82,141,1372101863957
MouseMove,82,138,1372101863965
MouseMove,82,137,1372101863973
MouseMove,81,135,1372101863981
MouseMove,78,134,1372101863988
MouseMove,77,133,1372101863997
MouseMove,76,133,1372101864005
MouseMove,74,133,1372101864013
MouseMove,73,132,1372101864021
MouseMove,71,131,1372101864028
MouseMove,70,131,1372101864037
MouseMove,69,129,1372101864045
MouseMove,68,129,1372101864052
MouseMove,66,127,1372101864060
MouseMove,64,126,1372101864068
MouseMove,62,123,1372101864076
MouseMove,59,121,1372101864084
MouseMove,56,117,1372101864093
MouseMove,52,113,1372101864100
MouseMove,49,109,1372101864108
MouseMove,47,104,1372101864116
MouseMove,45,99,1372101864124
MouseMove,44,97,1372101864132
MouseMove,43,94,1372101864140
MouseMove,43,93,1372101864148
MouseMove,43,92,1372101864158
MouseMove,42,90,1372101864164
MouseMove,42,89,1372101864172
MouseMove,42,87,1372101864180
MouseMove,42,86,1372101864196
MouseMove,42,85,1372101864204
MouseMove,42,84,1372101864212
MouseMove,42,83,1372101864228
MouseMove,42,82,1372101864236
MouseMove,41,82,1372101864244
MouseMove,41,81,1372101864252
MouseDown,41,81,1372101864357,canvas1
CardMove,12,0,1372101864361,Valid
CardMove,12,11,1372101864365,Valid
MouseUp,41,81,1372101864412
MouseMove,46,81,1372101864444
MouseMove,52,83,1372101864453
MouseMove,58,86,1372101864460
MouseMove,67,88,1372101864468
MouseMove,74,90,1372101864477
MouseMove,81,93,1372101864484
MouseMove,91,94,1372101864492
MouseMove,102,94,1372101864500
MouseMove,118,94,1372101864508
MouseMove,142,92,1372101864516
MouseMove,163,88,1372101864526
MouseMove,179,85,1372101864532
MouseMove,189,82,1372101864540
MouseMove,196,80,1372101864548
MouseMove,202,78,1372101864556
MouseMove,207,75,1372101864564
MouseMove,209,73,1372101864572
MouseMove,212,72,1372101864580
MouseMove,214,71,1372101864588
MouseMove,214,69,1372101864604
MouseMove,216,68,1372101864612
MouseMove,217,67,1372101864620
MouseMove,219,66,1372101864628
MouseMove,221,66,1372101864636
MouseMove,224,65,1372101864644
MouseMove,227,65,1372101864652
MouseMove,230,65,1372101864660
MouseMove,235,65,1372101864668
MouseMove,238,65,1372101864676
MouseMove,243,65,1372101864684
MouseMove,248,65,1372101864692
MouseMove,254,65,1372101864700
MouseMove,258,65,1372101864708
MouseMove,259,65,1372101864716
MouseMove,261,65,1372101864724
MouseMove,264,65,1372101864734
MouseMove,265,64,1372101864741
MouseDown,266,50,1372101865127,java.awt.Button[button0,0,0,40x20,label=Undo]
CardMove,11,12,1372101865131,Undo
MouseUp,266,50,1372101865137
MouseDown,306,50,1372101865597,java.awt.Button[button1,40,0,40x20,label=Redo]
CardMove,12,11,1372101865600,Redo
MouseUp,306,50,1372101865606
MouseMove,329,60,1372101865612
MouseMove,325,60,1372101865620
MouseMove,323,60,1372101865629
MouseMove,321,60,1372101865637
MouseMove,319,60,1372101865644
MouseMove,318,60,1372101865660
MouseMove,315,60,1372101865668
MouseMove,313,60,1372101865676
MouseMove,312,60,1372101865684
MouseMove,310,60,1372101865693
MouseMove,308,60,1372101865701
MouseDown,266,50,1372101865965,java.awt.Button[button0,0,0,40x20,label=Undo]
CardMove,11,12,1372101865969,Undo
MouseUp,266,50,1372101865975
MouseDown,306,50,1372101866253,java.awt.Button[button1,40,0,40x20,label=Redo]
CardMove,12,11,1372101866256,Redo
MouseUp,306,50,1372101866261
MouseMove,328,59,1372101866275
MouseMove,326,59,1372101866279
MouseMove,324,59,1372101866284
MouseMove,321,59,1372101866292
MouseMove,320,59,1372101866300
MouseMove,316,59,1372101866308
MouseMove,314,59,1372101866316
MouseMove,310,59,1372101866334
MouseMove,307,59,1372101866340
MouseDown,266,50,1372101866573,java.awt.Button[button0,0,0,40x20,label=Undo]
CardMove,11,12,1372101866577,Undo
MouseUp,266,50,1372101866583
MouseDown,306,50,1372101866813,java.awt.Button[button1,40,0,40x20,label=Redo]
CardMove,12,11,1372101866819,Redo
MouseUp,306,50,1372101866824
MouseMove,322,59,1372101866829
MouseMove,318,59,1372101866836
MouseMove,316,59,1372101866844
MouseMove,311,60,1372101866860
MouseMove,308,60,1372101866868
MouseDown,266,50,1372101867085,java.awt.Button[button0,0,0,40x20,label=Undo]
CardMove,11,12,1372101867088,Undo
MouseUp,266,50,1372101867092
MouseDown,306,50,1372101867325,java.awt.Button[button1,40,0,40x20,label=Redo]
CardMove,12,11,1372101867336,Redo
MouseUp,306,50,1372101867344
MouseMove,322,60,1372101867349
MouseMove,318,60,1372101867356
MouseMove,314,60,1372101867364
MouseMove,311,60,1372101867372
MouseDown,266,50,1372101867621,java.awt.Button[button0,0,0,40x20,label=Undo]
CardMove,11,12,1372101867625,Undo
MouseUp,266,50,1372101867631
MouseDown,306,50,1372101867838,java.awt.Button[button1,40,0,40x20,label=Redo]
CardMove,12,11,1372101867841,Redo
MouseUp,306,50,1372101867847
MouseMove,334,57,1372101867876
MouseMove,336,57,1372101867916
MouseMove,338,56,1372101867924
MouseMove,339,55,1372101867932
MouseMove,340,54,1372101867940
MouseMove,341,53,1372101867948
MouseMove,342,53,1372101867956
MouseMove,344,53,1372101867965
MouseMove,345,52,1372101867973
MouseMove,350,50,1372101867981
MouseMove,361,48,1372101867988
MouseMove,369,46,1372101867996
MouseMove,388,45,1372101868004
MouseMove,423,38,1372101868012
MouseMove,464,30,1372101868020
MouseMove,500,19,1372101868028
MouseMove,541,10,1372101868037
MouseMove,588,0,1372101868045
